Ne,h2,N,rep,R2_random,R2_full
Ne50,0.1,5000,73,0.4231915034253439,0.44370665772601786
Ne50,0.1,5000,74,0.5015724456899485,0.5451998955929258
Ne50,0.1,5000,75,0.5512961157487297,0.5769937634009776
Ne50,0.1,5000,77,0.5101986155478191,0.5791071555624222
Ne50,0.1,5000,76,0.5110636012209641,0.5453087997882544
Ne50,0.1,5000,78,0.4913108563185297,0.5477152424351233
Ne50,0.1,5000,79,0.5620918889115578,0.6300218232796262
Ne50,0.1,5000,80,0.4460497030488658,0.5034277923801737
Ne50,0.1,5000,81,0.470494900281739,0.5489544456521804
Ne50,0.1,5000,82,0.48290902372857686,0.5304641958593513
Ne50,0.1,5000,83,0.5125314878830992,0.5618451418854338
Ne50,0.1,5000,84,0.4795214756609096,0.5110953323271666
Ne50,0.1,5000,85,0.5160987811252761,0.5660937730411647
Ne50,0.1,5000,86,0.43586766477270794,0.5016394967915654
Ne50,0.1,5000,87,0.49585762980537185,0.5532216303925688
Ne50,0.1,5000,89,0.42059930049033717,0.4839823023932866
Ne50,0.1,5000,91,0.3702414672137783,0.4425184307658991
Ne50,0.1,5000,90,0.49419326370251476,0.566043252889748
Ne50,0.1,5000,93,0.5408235202097822,0.5895509793994615
Ne50,0.1,5000,94,0.4579445897494973,0.5128315037720786
Ne50,0.1,5000,92,0.5418137947602367,0.5866620715550945
Ne50,0.1,5000,88,0.5200130923472557,0.5832031005859942
Ne50,0.1,5000,97,0.5438916490967441,0.5970250302406476
Ne50,0.1,5000,95,0.47833847242642813,0.5208441257232409
Ne50,0.1,5000,96,0.49110143898437847,0.5046173724675193
Ne50,0.1,5000,99,0.5066537316617808,0.5509480681528921
Ne50,0.1,5000,98,0.49242239783145497,0.5451678740173895
Ne50,0.1,5000,100,0.4966206717669006,0.5337486655518389
Ne50,0.1,10000,1,0.594570359347962,0.6305904209980343
Ne50,0.1,10000,5,0.5808079006750182,0.6239295789486367
Ne50,0.1,10000,3,0.5266586895727632,0.6200846283299704
Ne50,0.1,10000,4,0.5969727115462532,0.6627996784750149
Ne50,0.1,10000,2,0.5707598037637952,0.6178792137082503
Ne50,0.1,10000,7,0.5788444119332327,0.6350273478142724
Ne50,0.1,10000,6,0.5904904143846005,0.6475236202306446
Ne50,0.1,10000,9,0.5743704270014315,0.6285356156771291
Ne50,0.1,10000,8,0.6177412295447995,0.6609949948751129
Ne50,0.1,10000,10,0.6100058021094757,0.669704465532767
Ne50,0.1,10000,11,0.6059940802403925,0.6505282087177389
Ne50,0.1,10000,15,0.6948783585625143,0.7323014616812268
Ne50,0.1,10000,14,0.601053592389557,0.6525939773581488
Ne50,0.1,10000,17,0.5814040661558935,0.6361037633148802
Ne50,0.1,10000,12,0.6151247019266946,0.6507737714337427
Ne50,0.1,10000,13,0.5953484761398093,0.6459727975724199
Ne50,0.1,10000,16,0.5726790420873444,0.6247102557853313
Ne50,0.1,10000,20,0.5641126988191392,0.6122582615802162
Ne50,0.1,10000,21,0.49291962418512597,0.5755010276392203
Ne50,0.1,10000,19,0.5827718735032994,0.6210998112539818
Ne50,0.1,10000,23,0.6417706727548308,0.6762200541276111
Ne50,0.1,10000,22,0.577865256466024,0.6237192995757591
Ne50,0.1,10000,25,0.6238137840125066,0.6732292739732568
Ne50,0.1,10000,24,0.5454250062462149,0.6047272177933914
Ne50,0.1,10000,29,0.6186594864234548,0.6608844224268461
Ne50,0.1,10000,18,0.5728741268684028,0.6347382298215897
Ne50,0.1,10000,26,0.6196081560387843,0.6548343422999974
Ne50,0.1,10000,27,0.5976968809679443,0.6505607788937381
Ne50,0.1,10000,30,0.6209010751165978,0.6450577327889603
Ne50,0.1,10000,28,0.5625585557909237,0.616274788825872
Ne50,0.1,10000,33,0.6524160891098642,0.6819400473572153
Ne50,0.1,10000,36,0.5742943676328619,0.6242581052635171
Ne50,0.1,10000,31,0.5776272547933947,0.6156350112014779
Ne50,0.1,10000,35,0.582802734914548,0.6376389329354524
Ne50,0.1,10000,38,0.6179110912728605,0.6745064714043191
Ne50,0.1,10000,32,0.5728764364704787,0.6453275984152903
Ne50,0.1,10000,34,0.5351943030515749,0.6056109745127733
Ne50,0.1,10000,37,0.5871290735139878,0.6361124272683394
Ne50,0.1,10000,39,0.5598814745046796,0.6106192640488551
Ne50,0.1,10000,40,0.5994399248684223,0.634933332289814
Ne50,0.1,10000,41,0.5516071443945667,0.6020333829919481
Ne50,0.1,10000,44,0.639922329417576,0.6946684444227573
Ne50,0.1,10000,43,0.5070851573738193,0.5447345640031538
Ne50,0.1,10000,45,0.6235749888456156,0.6567558179285062
Ne50,0.1,10000,42,0.6699427981332291,0.7089724874043211
Ne50,0.1,10000,46,0.6042666557919616,0.6540326354736898
Ne50,0.1,10000,48,0.5876777265120131,0.642522903894564
Ne50,0.1,10000,47,0.591773496195335,0.6500719045154252
Ne50,0.1,10000,50,0.5973273391122225,0.6332258685143702
Ne50,0.1,10000,53,0.6125025291093705,0.6737564405478754
Ne50,0.1,10000,54,0.6354399978302947,0.682406860533593
Ne50,0.1,10000,52,0.5512837833577999,0.6018766900531861
Ne50,0.1,10000,56,0.6185253040278201,0.6671437173236503
Ne50,0.1,10000,49,0.50497068183075,0.5855597396455018
Ne50,0.1,10000,55,0.5498837610840083,0.5974315901774064
Ne50,0.1,10000,51,0.5766443841198838,0.6198296767433144
Ne50,0.1,10000,57,0.49439120541032694,0.5615069490204275
Ne50,0.1,10000,58,0.5466699156747402,0.5902703550206837
Ne50,0.1,10000,59,0.5793915025694887,0.6300825499885936
Ne50,0.1,10000,60,0.6124045003680475,0.6572238602508749
Ne50,0.1,10000,61,0.6306198599250171,0.670888819625839
Ne50,0.1,10000,62,0.6521708165665414,0.6863250071702426
Ne50,0.1,10000,63,0.6548102944727838,0.6920795612447235
Ne50,0.1,10000,64,0.5982136125512331,0.6559495500485073
Ne50,0.1,10000,67,0.5322455449842767,0.5812060344892667
Ne50,0.1,10000,68,0.5423328170473332,0.6215719607053454
Ne50,0.1,10000,65,0.6582468369574864,0.7148089616556941
Ne50,0.1,10000,66,0.57168469820017,0.6380647774848025
Ne50,0.1,10000,70,0.6737028876706137,0.7116570265144991
Ne50,0.1,10000,71,0.600400659102118,0.6520261676392725
Ne50,0.1,10000,69,0.5997060755366033,0.6474343473562278
Ne50,0.1,10000,72,0.5684512856884467,0.6311871469901494
Ne50,0.1,10000,73,0.5963700731191416,0.6305290436553054
Ne50,0.1,10000,74,0.5777532848583207,0.6228680282195784
Ne50,0.1,10000,76,0.636709108470665,0.6964600786126596
Ne50,0.1,10000,75,0.608902648174035,0.6634128097381562
Ne50,0.1,10000,78,0.5850877702751063,0.6479200078723666
Ne50,0.1,10000,77,0.6299853941848347,0.6855278254841994
Ne50,0.1,10000,82,0.5839442134712562,0.6320946897015216
Ne50,0.1,10000,80,0.6221772679045839,0.6665632633163411
Ne50,0.1,10000,81,0.5577751620902377,0.6147212886255531
Ne50,0.1,10000,79,0.5750721927617438,0.6151466049414496
Ne50,0.1,10000,84,0.6151023527959022,0.6486331239228353
Ne50,0.1,10000,85,0.6030899807868474,0.6634736980183528
Ne50,0.1,10000,83,0.5463877120658096,0.6145341328172352
Ne50,0.1,10000,87,0.5729529889419432,0.6183935458940933
Ne50,0.1,10000,86,0.5417946214861061,0.6091215033514441
Ne50,0.1,10000,89,0.5940770565059155,0.6369706093165548
Ne50,0.1,10000,88,0.6053351920249326,0.6400010150621744
Ne50,0.1,10000,90,0.4847413087368376,0.5384397950525188
Ne50,0.1,10000,91,0.638614685279163,0.6723604543583727
Ne50,0.1,10000,92,0.5620501665947635,0.6211517687786132
Ne50,0.1,10000,94,0.546289485165317,0.5977565839249235
Ne50,0.1,10000,93,0.5859480110787729,0.6300471100290604
Ne50,0.1,10000,95,0.6105022597019556,0.6442034896103748
Ne50,0.1,10000,96,0.5709191654456945,0.6094540131060622
Ne50,0.1,10000,98,0.5362844635193235,0.6138313045754964
Ne50,0.1,10000,99,0.6100592925024628,0.6509579572856705
Ne50,0.1,10000,97,0.5993242047235844,0.6475561595661274
Ne50,0.1,10000,100,0.5726614767926314,0.6270880444804047
Ne50,0.1,20000,2,0.7020907371640728,0.7518917118189753
Ne50,0.1,20000,3,0.6618467650305995,0.7181995297864123
Ne50,0.1,20000,5,0.7443007157160255,0.7731819791292354
Ne50,0.1,20000,1,0.6619476341883862,0.7108198432023307
Ne50,0.1,20000,9,0.6688190504910044,0.7302955294897958
Ne50,0.1,20000,8,0.7359474252868075,0.7875748028147552
Ne50,0.1,20000,4,0.65690550632018,0.7020482753901331
Ne50,0.1,20000,7,0.6963586746203387,0.7437109529006473
Ne50,0.1,20000,12,0.6615071219987605,0.7303000605905849
Ne50,0.1,20000,6,0.675237367060503,0.7443465109616552
Ne50,0.1,20000,10,0.6875837252991123,0.7364925795897037
Ne50,0.1,20000,11,0.7028541773890283,0.7519091829991602
Ne50,0.1,20000,13,0.7239670773588718,0.7658347548808073
Ne50,0.1,20000,14,0.727213983431791,0.7704867252086548
Ne50,0.1,20000,16,0.6727838954926886,0.7172204323253906
Ne50,0.1,20000,15,0.6503669292258759,0.7252326678794071
Ne50,0.1,20000,18,0.7080630247174725,0.76615095516441
Ne50,0.1,20000,19,0.668499419200583,0.7242262436665328
Ne50,0.1,20000,20,0.6885029076762178,0.7511497746005615
Ne50,0.1,20000,17,0.6981369035492582,0.7422905932633442
Ne50,0.1,20000,21,0.6730639732176078,0.7193524662937284
Ne50,0.1,20000,22,0.6902413564779316,0.7183832142071332
Ne50,0.1,20000,24,0.6761548932659003,0.7215842151355856
Ne50,0.1,20000,23,0.7054213625852664,0.7694998611097078
Ne50,0.1,20000,27,0.6748969597503189,0.7302379530857677
Ne50,0.1,20000,25,0.677913493361577,0.7302727914226875
Ne50,0.1,20000,26,0.680756554548781,0.7353811470462193
Ne50,0.1,20000,29,0.6966740852134365,0.7372618625504695
Ne50,0.1,20000,28,0.6885488497405764,0.7306187777953433
Ne50,0.1,20000,30,0.71685407176642,0.7655026627670737
Ne50,0.1,20000,32,0.6986827833238283,0.7454634385581844
Ne50,0.1,20000,31,0.6813233043175404,0.7306761943440568
Ne50,0.1,20000,34,0.6453734553143904,0.6937716943043285
Ne50,0.1,20000,33,0.694224299791547,0.7227109112789605
Ne50,0.1,20000,35,0.6967900171090052,0.7457725766396961
Ne50,0.1,20000,37,0.6188499688960345,0.662904572731187
Ne50,0.1,20000,36,0.7064325930941008,0.7377108188631959
Ne50,0.1,20000,38,0.7607812807301144,0.8027311085985862
Ne50,0.1,20000,39,0.6833627312727497,0.7204529284049451
Ne50,0.1,20000,40,0.7006804931306557,0.7481897740107103
Ne50,0.1,20000,42,0.6372525383612697,0.6973336382058132
Ne50,0.1,20000,44,0.7323351622430444,0.7818204543983465
Ne50,0.1,20000,48,0.6373731239647897,0.6877540899165558
Ne50,0.1,20000,46,0.6686393551692429,0.7007827464293961
Ne50,0.1,20000,43,0.6979758808439478,0.7335175231148113
Ne50,0.1,20000,41,0.7011560641146285,0.746471553910884
Ne50,0.1,20000,49,0.6039284091834591,0.6665864583611285
Ne50,0.1,20000,45,0.6827615944438735,0.7434614619951785
Ne50,0.1,20000,51,0.6874941020199193,0.7257198918038571
Ne50,0.1,20000,52,0.7141812835674459,0.756263633964827
Ne50,0.1,20000,47,0.6859266992914509,0.7313258445762242
Ne50,0.1,20000,53,0.6909622373013967,0.7346987563440402
Ne50,0.1,20000,50,0.6857680150526598,0.7253925134935658
Ne50,0.1,20000,56,0.6738565221649577,0.7208585140052093
Ne50,0.1,20000,54,0.7101683304078203,0.760561230495953
Ne50,0.1,20000,55,0.6693558944668865,0.7259956726194563
Ne50,0.1,20000,57,0.6600832148499084,0.7243208548180835
Ne50,0.1,20000,58,0.6603851442302952,0.7017501170059334
Ne50,0.1,20000,59,0.7045914426260985,0.7378830826344592
Ne50,0.1,20000,61,0.6838457411972322,0.7364115485288213
Ne50,0.1,20000,60,0.7036319200388443,0.7552759556045506
Ne50,0.1,20000,62,0.7108707038834945,0.7423082681087333
Ne50,0.1,20000,63,0.6742464034664105,0.7192952215703354
Ne50,0.1,20000,66,0.6648801675351469,0.7158685482721823
Ne50,0.1,20000,67,0.6968477719635945,0.7475741522529887
Ne50,0.1,20000,64,0.6081384791266189,0.6727714865073963
Ne50,0.1,20000,65,0.6661239860254515,0.7236253948910568
Ne50,0.1,20000,69,0.6422256843680829,0.7282989268386549
Ne50,0.1,20000,68,0.6880142184164725,0.7418311429974378
Ne50,0.1,20000,71,0.6767785768078852,0.7183531415120903
Ne50,0.1,20000,70,0.6565793782885824,0.7175683279205476
Ne50,0.1,20000,73,0.6967862669414557,0.7583932549558108
Ne50,0.1,20000,72,0.6965264540643943,0.747736411044795
Ne50,0.1,20000,76,0.6888290297665086,0.7328585658543553
Ne50,0.1,20000,75,0.7240056107779017,0.7723603320366812
Ne50,0.1,20000,77,0.6793255289579029,0.7508832230623248
Ne50,0.1,20000,74,0.6987792267934211,0.7559950530327335
Ne50,0.1,20000,78,0.707948102021917,0.7537558142466722
Ne50,0.1,20000,79,0.6898500336294022,0.7512312357445075
Ne50,0.1,20000,80,0.7166598245244855,0.764562676774794
Ne50,0.1,20000,83,0.6936544841364575,0.7398060987655108
Ne50,0.1,20000,82,0.6881557889544191,0.7336083467097613
Ne50,0.1,20000,81,0.6555216188918664,0.7190268125652868
Ne50,0.1,20000,85,0.7169467714744615,0.7627542019314084
Ne50,0.1,20000,86,0.698936349509612,0.7422454255282718
Ne50,0.1,20000,87,0.6413757996129755,0.689652641249829
Ne50,0.1,20000,84,0.6556984919858312,0.7176251590539313
Ne50,0.1,20000,88,0.6620085719479987,0.7214240032421738
Ne50,0.1,20000,91,0.6907045243871818,0.7306698688330909
Ne50,0.1,20000,90,0.7237726914226279,0.7719938088615036
Ne50,0.1,20000,89,0.702943760001828,0.7415684669571141
Ne50,0.1,20000,93,0.7257767902111403,0.7783552346802578
Ne50,0.1,20000,94,0.7217282169140065,0.7606901817015335
Ne50,0.1,20000,92,0.6512358605264815,0.7036906532957329
Ne50,0.1,20000,95,0.7089257374221015,0.7491584005196724
Ne50,0.1,20000,96,0.6881412690623613,0.7353735830438947
Ne50,0.1,20000,97,0.6580958984343417,0.7115829297169579
Ne50,0.1,20000,99,0.6919183027025566,0.7421984231070188
Ne50,0.1,20000,100,0.6639948364643316,0.7184790591723229
Ne50,0.1,20000,98,0.7001358056134283,0.7524360605569401
Ne50,0.1,50000,1,0.7857853491143229,0.8256117583464425
Ne50,0.1,50000,2,0.777222810855417,0.8351692582186206
Ne50,0.1,50000,4,0.7867407057562069,0.8401740044601521
Ne50,0.1,50000,8,0.7956838417265966,0.8424586659671187
Ne50,0.1,50000,7,0.7862705322400525,0.8347530069630587
Ne50,0.1,50000,3,0.7631279927277038,0.8242273669701992
Ne50,0.1,50000,5,0.7794570301672435,0.8311121820923125
Ne50,0.1,50000,6,0.8165221801797855,0.8532838599875169
Ne50,0.1,50000,12,0.7759414792858939,0.8274331261316238
Ne50,0.1,50000,10,0.7709629215826064,0.8238760048472836
Ne50,0.1,50000,9,0.8000388436478049,0.8455239095139121
Ne50,0.1,50000,11,0.7880408308072286,0.8379779949351107
Ne50,0.1,50000,16,0.7899451429459239,0.8370283842117281
Ne50,0.1,50000,17,0.774772159429934,0.8363903669285512
Ne50,0.1,50000,13,0.7482048997023851,0.8119817908282894
Ne50,0.1,50000,15,0.7771204127910545,0.8272464260755179
Ne50,0.1,50000,20,0.799294371032042,0.8524067150030755
Ne50,0.1,50000,14,0.774827837974914,0.823644294598434
Ne50,0.1,50000,23,0.7512104420550982,0.819732742420132
Ne50,0.1,50000,22,0.7807182843640577,0.8238781855084226
Ne50,0.1,50000,18,0.7907139732455152,0.8387502128148526
Ne50,0.1,50000,19,0.7656460574302797,0.8080725634173991
Ne50,0.1,50000,21,0.798367717976712,0.8362355113120158
Ne50,0.1,50000,26,0.7934711731008467,0.8364463877477676
Ne50,0.1,50000,25,0.77694425655563,0.8271641376101635
Ne50,0.1,50000,24,0.7409688189935462,0.8029320720258627
Ne50,0.1,50000,31,0.7823105533156254,0.828383379322623
Ne50,0.1,50000,27,0.7849695882958764,0.8332224000889554
Ne50,0.1,50000,32,0.7579981600635659,0.8155863668201729
Ne50,0.1,50000,33,0.7774437441571023,0.8270556698242265
Ne50,0.1,50000,28,0.788162825716197,0.8376049117908481
Ne50,0.1,50000,30,0.7842789783856547,0.8335152449639693
Ne50,0.1,50000,34,0.7910594044865936,0.8451951379321899
Ne50,0.1,50000,29,0.7789769676456735,0.839234369428956
Ne50,0.1,50000,39,0.8119054116044705,0.8533054301707841
Ne50,0.1,50000,42,0.7686780909555825,0.8150392939272858
Ne50,0.1,50000,43,0.7723522545443168,0.8347802283099749
Ne50,0.1,50000,35,0.772969811470198,0.8172031087267912
Ne50,0.1,50000,38,0.7917881239688777,0.8526217340473219
Ne50,0.1,50000,36,0.7777403346094138,0.8132978721831955
Ne50,0.1,50000,37,0.7781241876554128,0.8272206980026798
Ne50,0.1,50000,45,0.7629568033998516,0.8331906283723783
Ne50,0.1,50000,41,0.792193160624858,0.821559605818696
Ne50,0.1,50000,47,0.7555664260019315,0.821089897506401
Ne50,0.1,50000,40,0.7520189545599316,0.8215737907425044
Ne50,0.1,50000,52,0.7703576979605825,0.831809458263577
Ne50,0.1,50000,46,0.7796810796216169,0.8407109667063123
Ne50,0.1,50000,48,0.7757951700619083,0.8272616579756935
Ne50,0.1,50000,54,0.7786049362602988,0.8235190547797139
Ne50,0.1,50000,49,0.7651832954505143,0.8133718873107008
Ne50,0.1,50000,44,0.7835251150959438,0.8399133844178207
Ne50,0.1,50000,51,0.7478025165350086,0.8220036924514791
Ne50,0.1,50000,53,0.7780312939425784,0.840649561840358
Ne50,0.1,50000,56,0.7770698896057611,0.8195476783761539
Ne50,0.1,50000,50,0.7699523760430559,0.8125725538499191
Ne50,0.1,50000,55,0.7887130144791037,0.8313735132422219
Ne50,0.3,5000,2,0.7122329576045705,0.7345420334257905
Ne50,0.3,5000,1,0.7406587790457179,0.7502318158572041
Ne50,0.3,5000,3,0.7003479439370727,0.7140565882167326
Ne50,0.3,5000,4,0.6688824812866009,0.6794017892376264
Ne50,0.3,5000,7,0.7745886403016891,0.7881777390192078
Ne50,0.3,5000,5,0.6980803191792185,0.7156966491830321
Ne50,0.3,5000,8,0.7113443761972235,0.7318145207295789
Ne50,0.3,5000,6,0.7505826048859233,0.7681027901976709
Ne50,0.3,5000,9,0.6755632250091949,0.7102371714021383
Ne50,0.3,5000,11,0.7247562410292705,0.739301041690713
Ne50,0.3,5000,10,0.7247048145520247,0.7410222408284961
Ne50,0.3,5000,12,0.7252176879678498,0.7472811809849875
Ne50,0.3,5000,13,0.7283959445690048,0.7437218958369446
Ne50,0.3,5000,14,0.7307512452249061,0.7533658843124614
Ne50,0.3,5000,15,0.7158425466263912,0.7468399780089968
Ne50,0.3,5000,16,0.737107294471206,0.7540976403158022
Ne50,0.3,5000,17,0.6730779873399247,0.7029937725738921
Ne50,0.3,5000,18,0.7342614870494002,0.7562159651636687
Ne50,0.3,5000,19,0.7387314415239322,0.751485493277975
Ne50,0.3,5000,20,0.6767665000001349,0.6920276018801927
Ne50,0.3,5000,21,0.732368384645494,0.7601489534350164
Ne50,0.3,5000,23,0.7441263570230626,0.7546726358264934
Ne50,0.3,5000,22,0.7218625270370016,0.7383623149100362
Ne50,0.3,5000,24,0.6807123552434052,0.701212502885036
Ne50,0.3,5000,25,0.7565414307825002,0.7687367537911599
Ne50,0.3,5000,26,0.6777113655623109,0.7114173072428226
Ne50,0.3,5000,27,0.6880430939845861,0.711766286533249
Ne50,0.3,5000,28,0.7181046494900756,0.7290148336538601
Ne50,0.3,5000,29,0.7465717734067979,0.7778485195959436
Ne50,0.3,5000,30,0.7249377784571023,0.7503437184369439
Ne50,0.3,5000,31,0.6912452994238285,0.7036501807950288
Ne50,0.3,5000,32,0.6848081375026602,0.7068224529500337
Ne50,0.3,5000,33,0.7027659342106333,0.7139454765610117
Ne50,0.3,5000,34,0.7156514226412667,0.7400286754530293
Ne50,0.3,5000,35,0.7026008284275955,0.7220142541839817
Ne50,0.3,5000,36,0.678935856324013,0.713044681203751
Ne50,0.3,5000,37,0.6817823660052572,0.7087725749381287
Ne50,0.3,5000,38,0.7377802417741013,0.7705012696204379
Ne50,0.3,5000,39,0.6935333922449131,0.708066768372499
Ne50,0.3,5000,40,0.7077944535563193,0.7262825450650591
Ne50,0.3,5000,41,0.6662390901852104,0.6989111834039947
Ne50,0.3,5000,42,0.7130346476518316,0.7301534574351373
Ne50,0.3,5000,43,0.6830444561839971,0.7014342353967223
Ne50,0.3,5000,44,0.7418652309591132,0.7746639784512441
Ne50,0.3,5000,45,0.721615826858185,0.7441886008993904
Ne50,0.3,5000,46,0.7125249946872881,0.7317058752087783
Ne50,0.3,5000,47,0.7157081824842392,0.7337842663439957
Ne50,0.3,5000,48,0.7194579323359669,0.7401186116581998
Ne50,0.1,50000,57,0.7823543950217517,0.8264710118243168
Ne50,0.3,5000,49,0.7187498528468685,0.735466756738856
Ne50,0.3,5000,50,0.7471506271785938,0.7701490715632977
Ne50,0.1,50000,59,0.7684598283872909,0.8189158174604092
Ne50,0.3,5000,52,0.7134849391468545,0.7479849094045059
Ne50,0.3,5000,51,0.7094088402244487,0.7318104226966751
Ne50,0.1,50000,58,0.7675215816468284,0.8189428550289286
Ne50,0.3,5000,53,0.7122763955712953,0.7286063100916517
Ne50,0.3,5000,54,0.7055190054631603,0.7252056541109941
Ne50,0.3,5000,57,0.7042313547278416,0.7310422065477689
Ne50,0.3,5000,55,0.6759082536556373,0.6876407221543963
Ne50,0.3,5000,56,0.6840892557219361,0.7069613450033682
Ne50,0.1,50000,60,0.8251960389716891,0.86200658055967
Ne50,0.1,50000,61,0.7708930449630377,0.8126616258168726
Ne50,0.3,5000,58,0.7297818102175991,0.7443553184991266
Ne50,0.3,5000,60,0.7229728522882668,0.7503636067444829
Ne50,0.3,5000,59,0.7188989957623434,0.7355587002487205
Ne50,0.1,50000,62,0.7711427356958773,0.8362275551833963
Ne50,0.3,5000,61,0.7246641636731722,0.7518250678022372
Ne50,0.1,50000,64,0.7693285321047507,0.829801619088932
Ne50,0.1,50000,67,0.7578436074649286,0.8126467040330635
Ne50,0.1,50000,63,0.7629354831314163,0.8327879368326564
Ne50,0.1,50000,66,0.7966378030765103,0.8255564417625773
Ne50,0.1,50000,68,0.7836642754524886,0.8224609581061887
Ne50,0.1,50000,65,0.7498510797088324,0.811504784857058
Ne50,0.3,5000,63,0.6959925586985947,0.7234647987789216
Ne50,0.3,5000,62,0.7059102510682536,0.7317821704534981
Ne50,0.3,5000,64,0.6906348697051381,0.7106728350094134
Ne50,0.3,5000,65,0.6719090508749762,0.6864020258431569
Ne50,0.3,5000,66,0.758097632884642,0.7745205646526122
Ne50,0.3,5000,67,0.7368529276687008,0.759321425836508
Ne50,0.3,5000,68,0.7491315064275289,0.7605194379822667
Ne50,0.3,5000,69,0.6998592146183612,0.719469414661303
Ne50,0.3,5000,70,0.6867037286447573,0.7100525411204893
Ne50,0.3,5000,71,0.7061146759688509,0.726403575524073
Ne50,0.3,5000,72,0.704835953667753,0.7179541157653194
Ne50,0.3,5000,73,0.6960958586624924,0.7035784727848748
Ne50,0.3,5000,74,0.7242058647452647,0.7382874730674299
Ne50,0.1,50000,70,0.8124365663525168,0.8372435430586754
Ne50,0.3,5000,75,0.7446818953684482,0.7562907924719244
Ne50,0.1,50000,69,0.7739216941954927,0.8354160639013839
Ne50,0.3,5000,76,0.7231570169643138,0.735749997200082
Ne50,0.3,5000,77,0.7204602878018249,0.7537092741684046
Ne50,0.3,5000,78,0.7024032358841906,0.7229993367921923
Ne50,0.3,5000,79,0.7559557098662926,0.7815773514810147
Ne50,0.3,5000,81,0.6910457099694763,0.725612592988263
Ne50,0.3,5000,83,0.7182902597146318,0.738770784786997
Ne50,0.3,5000,82,0.7118663810578619,0.7286214477589014
Ne50,0.3,5000,80,0.6875147922048268,0.7096490620998331
Ne50,0.1,50000,72,0.7842455171220498,0.826425846451995
Ne50,0.3,5000,84,0.7159548093933963,0.7269879573899188
Ne50,0.1,50000,73,0.7607116677128666,0.8110410156627433
Ne50,0.3,5000,85,0.7322320451231843,0.7488731842550368
Ne50,0.3,5000,86,0.6897386220707509,0.713164683656762
Ne50,0.3,5000,87,0.7163065137852007,0.7396763086108352
Ne50,0.3,5000,88,0.7329802091035112,0.7589194794005443
Ne50,0.3,5000,89,0.6582410169731858,0.6862726116328947
Ne50,0.3,5000,90,0.721516772847621,0.7544928104300338
Ne50,0.1,50000,76,0.7966094696906719,0.8435180540390987
Ne50,0.3,5000,91,0.6479931151054698,0.6764288298596148
Ne50,0.3,5000,93,0.7485833370835538,0.770293559488356
Ne50,0.1,50000,71,0.7901533706705538,0.8461874986132842
Ne50,0.3,5000,92,0.7480883608286374,0.7653918333710603
Ne50,0.3,5000,94,0.701051256228143,0.7245632341137503
Ne50,0.3,5000,95,0.7149876938541461,0.7313979827892797
Ne50,0.1,50000,74,0.7928726667999535,0.8416673248386958
Ne50,0.3,5000,96,0.7146394228510704,0.71968425998969
Ne50,0.3,5000,97,0.7388610323483148,0.7562518986556478
Ne50,0.1,50000,75,0.7549657608079825,0.8109155489291422
Ne50,0.3,5000,98,0.7025200721125726,0.7217426546243587
Ne50,0.1,50000,77,0.7787889625292342,0.8302601412413886
Ne50,0.3,5000,99,0.7223239163476372,0.7375679565364532
Ne50,0.3,5000,100,0.7159828984102568,0.7304512722037446
Ne50,0.1,50000,79,0.8079184816959957,0.8444697339414854
Ne50,0.1,50000,78,0.7942431312351403,0.8356293103479913
Ne50,0.1,50000,80,0.7572795874675885,0.8115118046387805
Ne50,0.1,50000,82,0.771114412388068,0.8320404128939443
Ne50,0.1,50000,83,0.7697112653042849,0.8254533980718551
Ne50,0.1,50000,81,0.7734899278808817,0.832439697185921
Ne50,0.1,50000,85,0.7782039204926074,0.8268317059602667
Ne50,0.1,50000,87,0.778893091394575,0.8197135519470827
Ne50,0.1,50000,90,0.7826892616181538,0.8288534564923843
Ne50,0.1,50000,84,0.8248826264753819,0.854655052633189
Ne50,0.1,50000,86,0.8121312514293839,0.8464741808564472
Ne50,0.1,50000,89,0.7730076659524836,0.8067863372248409
Ne50,0.1,50000,88,0.7495627322377573,0.8226047866445568
Ne50,0.1,50000,91,0.8134429787680251,0.845988329026773
Ne50,0.3,10000,1,0.7902412946765562,0.8028004391000946
Ne50,0.1,50000,93,0.7661800886129985,0.8141965402967709
Ne50,0.1,50000,92,0.7779051342517154,0.8244827406354398
Ne50,0.3,10000,4,0.7960525652743172,0.8181578310921928
Ne50,0.3,10000,2,0.7786774579680051,0.7926391391143527
Ne50,0.3,10000,3,0.7575717975957055,0.7967805753533397
Ne50,0.3,10000,5,0.7829505591959797,0.8002517620731482
Ne50,0.1,50000,94,0.7634575692826968,0.8236450504038618
Ne50,0.3,10000,6,0.7894957001253031,0.8120422581616964
Ne50,0.1,50000,96,0.7845454461940853,0.8404457751060241
Ne50,0.3,10000,7,0.780452846503425,0.8006657077224189
Ne50,0.3,10000,9,0.7899256832066142,0.8115101843942613
Ne50,0.3,10000,10,0.7962078857560102,0.822524825387953
Ne50,0.1,50000,98,0.7599655709095973,0.8289704793288715
Ne50,0.1,50000,95,0.7727025059714054,0.8231848639451275
Ne50,0.1,50000,99,0.7019055013519073,0.7876410764511943
Ne50,0.3,10000,12,0.7997751933233131,0.8152517769424542
Ne50,0.1,50000,97,0.7697759332469343,0.8295236706321988
Ne50,0.3,10000,13,0.7847139290304179,0.8079965673112216
Ne50,0.3,10000,15,0.8395498387070583,0.8504370091504695
