Ne,N,h2,beta2,replicate,empirical_ncp
20,5000,0.5,0.001,54,0.6609204711953491
20,5000,0.5,0.001,55,1.6195994757228314
20,5000,0.5,0.001,56,1.0065857826036604
20,5000,0.5,0.001,57,5.901877647019548
20,5000,0.5,0.001,58,3.6719366333918053
20,5000,0.5,0.001,59,2.8162615042707513
20,5000,0.5,0.001,60,2.383781015031102
20,5000,0.5,0.001,61,4.3514785484994425
20,5000,0.5,0.001,62,3.492228461270507
20,5000,0.5,0.001,63,2.901099908159869
20,5000,0.5,0.001,64,1.9849473939609927
20,5000,0.5,0.001,65,3.110247522141222
20,5000,0.5,0.001,66,3.5701180715058527
20,5000,0.5,0.001,67,5.550264900817707
20,5000,0.5,0.001,68,2.734857608160978
20,5000,0.5,0.001,69,3.218910874111942
20,5000,0.5,0.001,70,0.8449214238199871
20,5000,0.5,0.001,71,1.1252264107116843
20,5000,0.5,0.001,72,2.630724250986863
20,5000,0.5,0.001,73,1.2703948842278026
20,5000,0.5,0.001,74,1.7573314012950059
20,5000,0.5,0.001,75,2.9872846930573074
20,5000,0.5,0.001,76,0.3241715039837423
20,5000,0.5,0.001,77,2.1042229454726167
20,5000,0.5,0.001,78,2.49009193859266
20,5000,0.5,0.001,79,3.1809364780116853
20,5000,0.5,0.001,80,4.621940296338352
20,5000,0.5,0.001,81,2.798469065784974
20,5000,0.5,0.001,82,1.141437277444692
20,5000,0.5,0.001,83,2.34049251312587
20,5000,0.5,0.001,84,1.1369566414606789
20,5000,0.5,0.001,85,3.375366480587539
20,5000,0.5,0.001,86,1.2438782365480527
20,5000,0.5,0.001,87,3.381283500323958
20,5000,0.5,0.001,88,2.978499345265454
20,5000,0.5,0.001,89,3.05995241089143
20,5000,0.5,0.001,90,2.7326117105158105
20,5000,0.5,0.001,91,2.921381899366942
20,5000,0.5,0.001,92,2.7093644121991773
20,5000,0.5,0.001,93,3.1127893166172074
20,5000,0.5,0.001,94,0.7258180901624574
20,5000,0.5,0.001,95,1.4421086973444934
20,5000,0.5,0.001,96,5.606303577537247
20,5000,0.5,0.001,97,1.8668820665564358
20,5000,0.5,0.001,98,2.968495705630319
20,5000,0.5,0.001,99,3.2787297935363027
20,5000,0.5,0.001,100,2.498359995361138
20,50000,0.5,0.001,1,4.1900786139837916
20,50000,0.5,0.001,2,9.768375625523596
20,50000,0.5,0.001,3,4.861619779528652
20,50000,0.5,0.001,4,15.467928499517164
20,50000,0.5,0.001,5,3.6549075765041694
20,50000,0.5,0.001,6,10.381402798875422
20,50000,0.5,0.001,7,6.777715083442736
20,50000,0.5,0.001,8,3.6285141634972273
20,50000,0.5,0.001,9,8.11201691091876
20,50000,0.5,0.001,10,5.195121781052196
20,50000,0.5,0.001,11,5.098007846869832
20,50000,0.5,0.001,12,8.228483061841342
20,50000,0.5,0.001,13,9.356582476190885
20,50000,0.5,0.001,14,7.096854460781158
20,50000,0.5,0.001,15,3.926507828869184
20,50000,0.5,0.001,16,7.411337790263389
20,50000,0.5,0.001,17,5.157708441541664
20,50000,0.5,0.001,18,8.945728127738233
20,50000,0.5,0.001,19,5.47673814504535
20,50000,0.5,0.001,20,11.033388462209693
20,50000,0.5,0.001,21,9.174571735188605
20,50000,0.5,0.001,22,9.39440799257591
20,50000,0.5,0.001,23,8.54393772611585
20,50000,0.5,0.001,24,7.324501611327806
20,50000,0.5,0.001,25,6.9660545467133685
20,50000,0.5,0.001,26,3.4698675083913555
20,50000,0.5,0.001,27,9.691466944253907
20,50000,0.5,0.001,28,6.436248544160089
20,50000,0.5,0.001,29,5.902719415174505
20,50000,0.5,0.001,30,6.236570967846435
20,50000,0.5,0.001,31,7.680652436730982
20,50000,0.5,0.001,32,5.088832074085483
20,50000,0.5,0.001,33,7.867710972772279
20,50000,0.5,0.001,34,6.136467417293057
20,50000,0.5,0.001,35,9.427320656585604
20,50000,0.5,0.001,36,8.951048078470507
20,50000,0.5,0.001,37,7.695477269796914
20,50000,0.5,0.001,38,6.164214992984985
20,50000,0.5,0.001,39,7.935399113067017
20,50000,0.5,0.001,40,6.2101198444964565
20,50000,0.5,0.001,41,5.571496636085698
20,50000,0.5,0.001,42,11.221220140534717
20,50000,0.5,0.001,43,6.879936980614749
20,50000,0.5,0.001,44,9.619079166091474
20,50000,0.5,0.001,45,7.022418129511696
20,50000,0.5,0.001,46,10.777681977744951
20,50000,0.5,0.001,47,9.831857505110685
20,50000,0.5,0.001,48,9.909255345138552
20,50000,0.5,0.001,49,9.0674718933069
20,50000,0.5,0.001,50,6.03694706094979
20,50000,0.5,0.001,51,6.97766192576217
20,50000,0.5,0.001,52,11.275152603188088
20,50000,0.5,0.001,53,7.912074630832439
20,50000,0.5,0.001,54,5.873181725224029
20,50000,0.5,0.001,55,6.372563895570337
20,50000,0.5,0.001,56,5.644797179041994
20,50000,0.5,0.001,57,11.262115988893951
20,50000,0.5,0.001,58,11.292247252065833
20,50000,0.5,0.001,59,7.230935714587758
20,50000,0.5,0.001,60,4.812206274973073
20,50000,0.5,0.001,61,9.513718321806724
20,50000,0.5,0.001,62,5.343503794656489
20,50000,0.5,0.001,63,10.492165917146963
20,50000,0.5,0.001,64,6.782274142780322
20,50000,0.5,0.001,65,11.814080065619162
20,50000,0.5,0.001,66,7.476815678465158
20,50000,0.5,0.001,67,8.26042510548482
20,50000,0.5,0.001,68,5.990080568667667
20,50000,0.5,0.001,69,7.062788046576978
20,50000,0.5,0.001,70,5.31443073386418
20,50000,0.5,0.001,71,7.51927462188986
20,50000,0.5,0.001,72,8.161015478882273
20,50000,0.5,0.001,73,6.381412811980584
20,50000,0.5,0.001,74,8.091443026174447
20,50000,0.5,0.001,75,7.731917857246817
20,50000,0.5,0.001,76,7.020199694560189
20,50000,0.5,0.001,77,7.314921542956482
20,50000,0.5,0.001,78,7.183499513232093
20,50000,0.5,0.001,79,8.313930893398334
20,50000,0.5,0.001,80,1.0534943556154963
20,50000,0.5,0.001,81,4.655455809222765
20,50000,0.5,0.001,82,8.362304176874233
20,50000,0.5,0.001,83,4.201399881888372
20,50000,0.5,0.001,84,4.78796370772773
20,50000,0.5,0.001,85,7.8386273512089595
20,50000,0.5,0.001,86,7.1568242553179395
20,50000,0.5,0.001,87,7.857164012032497
20,50000,0.5,0.001,88,8.272575793479655
20,50000,0.5,0.001,89,3.3294372860479253
20,50000,0.5,0.001,90,5.12151630229072
20,50000,0.5,0.001,91,7.6108364735798855
20,50000,0.5,0.001,92,5.01914450757984
20,50000,0.5,0.001,93,4.435400288962066
20,50000,0.5,0.001,94,5.77424007292432
20,50000,0.5,0.001,95,6.382061713754373
20,50000,0.5,0.001,96,9.217580143873906
20,50000,0.5,0.001,97,4.260831143329954
20,50000,0.5,0.001,98,7.921389815560584
20,50000,0.5,0.001,99,3.538635275519848
20,50000,0.5,0.001,100,7.135375636357114
20,10000,0.5,0.01,1,36.420395215581074
20,10000,0.5,0.01,2,42.609589267521784
20,10000,0.5,0.01,3,43.097215344229234
20,10000,0.5,0.01,4,38.24142778942998
20,10000,0.5,0.01,5,37.760657670854656
20,10000,0.5,0.01,6,34.86997055289424
20,10000,0.5,0.01,7,47.60046718883051
20,10000,0.5,0.01,8,41.94305835312374
20,10000,0.5,0.01,9,37.52906674670307
20,10000,0.5,0.01,10,42.25848349601277
20,10000,0.5,0.01,11,37.193091116924236
20,10000,0.5,0.01,12,44.54696446776664
20,10000,0.5,0.01,13,34.49423980460656
20,10000,0.5,0.01,14,40.02005019414612
20,10000,0.5,0.01,15,46.91435001585415
20,10000,0.5,0.01,16,36.15628067714215
20,10000,0.5,0.01,17,44.754309953230646
20,10000,0.5,0.01,18,33.91014078440937
20,10000,0.5,0.01,19,51.14559091686766
20,10000,0.5,0.01,20,43.061307647007794
20,10000,0.5,0.01,21,46.76776746058905
20,10000,0.5,0.01,22,36.05136386049038
20,10000,0.5,0.01,23,31.459097946264222
20,10000,0.5,0.01,24,40.586319217757776
20,10000,0.5,0.01,25,38.495478622192955
20,10000,0.5,0.01,26,48.13385810540293
20,10000,0.5,0.01,27,43.834444629615405
20,10000,0.5,0.01,28,36.25199073949837
20,10000,0.5,0.01,29,43.676245915828545
20,10000,0.5,0.01,30,35.25330164410784
20,10000,0.5,0.01,31,36.34691463919832
20,10000,0.5,0.01,32,37.83220219083449
20,10000,0.5,0.01,33,32.12504674578882
20,10000,0.5,0.01,34,38.663800518124994
20,10000,0.5,0.01,35,44.40526238629703
20,10000,0.5,0.01,36,45.211981537643204
20,10000,0.5,0.01,37,37.376735229119944
20,10000,0.5,0.01,38,36.51890386254019
20,10000,0.5,0.01,39,33.63421932309471
20,10000,0.5,0.01,40,43.55875037044726
20,10000,0.5,0.01,41,35.191351179892536
20,10000,0.5,0.01,42,44.67445258620234
20,10000,0.5,0.01,43,35.74551589973447
20,10000,0.5,0.01,44,46.28801569623867
20,10000,0.5,0.01,45,30.858210710457506
20,10000,0.5,0.01,46,46.26003225710023
20,10000,0.5,0.01,47,43.021669637385145
20,10000,0.5,0.01,48,41.672105652792744
20,10000,0.5,0.01,49,43.82085890887994
20,10000,0.5,0.01,50,40.99456585744315
20,10000,0.5,0.01,51,39.66852346766065
20,10000,0.5,0.01,52,47.216110589564984
20,10000,0.5,0.01,53,45.69105428844904
20,10000,0.5,0.01,54,39.143324018257736
20,10000,0.5,0.01,55,41.36291030607187
20,10000,0.5,0.01,56,39.78737605744148
20,10000,0.5,0.01,57,35.03981946362904
20,10000,0.5,0.01,58,36.3738753797909
20,10000,0.5,0.01,59,39.967745953474925
20,10000,0.5,0.01,60,41.5598069822404
20,10000,0.5,0.01,61,34.12710305493676
20,10000,0.5,0.01,62,49.18504145945932
20,10000,0.5,0.01,63,30.535010107496884
20,10000,0.5,0.01,64,47.77399128306294
20,10000,0.5,0.01,65,34.12046882535111
20,10000,0.5,0.01,66,40.73413568954999
20,10000,0.5,0.01,67,48.679773071518454
20,10000,0.5,0.01,68,46.46447309227975
20,10000,0.5,0.01,69,37.54252233442004
20,10000,0.5,0.01,70,38.82664816416802
20,10000,0.5,0.01,71,43.845273668743516
20,10000,0.5,0.01,72,31.794710694778452
20,10000,0.5,0.01,73,44.289391903093765
20,10000,0.5,0.01,74,32.96183600445067
20,10000,0.5,0.01,75,45.651609901195414
20,10000,0.5,0.01,76,39.89852933114953
20,10000,0.5,0.01,77,33.18329873140665
20,10000,0.5,0.01,78,45.39981684587884
20,10000,0.5,0.01,79,48.81030091666828
20,10000,0.5,0.01,80,43.64380222922076
20,10000,0.5,0.01,81,44.92628396789038
20,10000,0.5,0.01,82,34.21348137885251
20,10000,0.5,0.01,83,35.96029661277328
20,10000,0.5,0.01,84,47.00842591246877
20,10000,0.5,0.01,85,41.29235343128653
20,10000,0.5,0.01,86,40.04167826790133
20,10000,0.5,0.01,87,36.17871454124055
20,10000,0.5,0.01,88,40.52914024127564
20,10000,0.5,0.01,89,37.5872438835872
20,10000,0.5,0.01,90,41.634546449078165
20,10000,0.5,0.01,91,53.22194845577351
20,10000,0.5,0.01,92,45.46118955125869
20,10000,0.5,0.01,93,35.05698554914121
20,10000,0.5,0.01,94,20.34134814190934
20,10000,0.5,0.01,95,47.087035545818104
20,10000,0.5,0.01,96,54.92820807286593
20,10000,0.5,0.01,97,36.695768767293714
20,10000,0.5,0.01,98,31.799064259346302
20,10000,0.5,0.01,99,43.12083273142072
20,10000,0.5,0.01,100,54.67012249519623
20,20000,0.5,0.01,1,46.01514763781042
20,20000,0.5,0.01,2,55.94745416125581
20,20000,0.5,0.01,3,61.8361957701645
20,20000,0.5,0.01,4,55.47086576155334
20,20000,0.5,0.01,5,57.16177458119263
20,20000,0.5,0.01,6,54.257429443297156
20,20000,0.5,0.01,7,49.768052632731745
20,20000,0.5,0.01,8,40.60646027871
20,20000,0.5,0.01,9,50.29207644135242
20,20000,0.5,0.01,10,46.42189607986731
20,20000,0.5,0.01,11,52.34996285841662
20,20000,0.5,0.01,12,70.65403742575192
20,20000,0.5,0.01,13,53.76515065831732
20,20000,0.5,0.01,14,49.44700014991247
20,20000,0.5,0.01,15,55.65319147316238
20,20000,0.5,0.01,16,54.13887873992098
20,20000,0.5,0.01,17,53.958613426765304
20,20000,0.5,0.01,18,47.758827287265674
20,20000,0.5,0.01,19,51.53910995026183
20,20000,0.5,0.01,20,51.14989104889008
20,20000,0.5,0.01,21,46.50328603293885
20,20000,0.5,0.01,22,62.72529613436539
20,20000,0.5,0.01,23,55.16398043074489
20,20000,0.5,0.01,24,48.155665580453714
20,20000,0.5,0.01,25,49.8747775511786
20,20000,0.5,0.01,26,59.250320269769816
20,20000,0.5,0.01,27,49.793919277324015
20,20000,0.5,0.01,28,45.22080596265925
20,20000,0.5,0.01,29,46.956544085346856
20,20000,0.5,0.01,30,50.41863007912458
20,20000,0.5,0.01,31,47.62738438700385
20,20000,0.5,0.01,32,50.59808045734269
20,20000,0.5,0.01,33,47.05376201159254
20,20000,0.5,0.01,34,41.079494943415156
20,20000,0.5,0.01,35,50.16415907754924
20,20000,0.5,0.01,36,57.306369975082816
20,20000,0.5,0.01,37,51.451193554107036
20,20000,0.5,0.01,38,58.568521541222175
20,20000,0.5,0.01,39,50.489773685779895
20,20000,0.5,0.01,40,60.64458057811614
20,20000,0.5,0.01,41,59.51713315067807
20,20000,0.5,0.01,42,55.98179107108605
20,20000,0.5,0.01,43,46.17247969950013
20,20000,0.5,0.01,44,53.552922164526855
20,20000,0.5,0.01,45,52.43118911031756
20,20000,0.5,0.01,46,55.80878600227377
20,20000,0.5,0.01,47,53.919204492408845
20,20000,0.5,0.01,48,58.385894775165426
20,20000,0.5,0.01,49,52.99723484253758
20,20000,0.5,0.01,50,51.216781310725636
20,20000,0.5,0.01,51,51.698978048972855
20,20000,0.5,0.01,52,50.15810401653273
20,20000,0.5,0.01,53,57.69733264653487
20,20000,0.5,0.01,54,52.29406045114413
20,20000,0.5,0.01,55,63.04466359041379
20,20000,0.5,0.01,56,55.69592516710547
20,20000,0.5,0.01,57,50.20233531831593
20,20000,0.5,0.01,58,52.70466660922703
20,20000,0.5,0.01,59,56.317312138163274
20,20000,0.5,0.01,60,52.8549516729485
20,20000,0.5,0.01,61,52.15409571093236
20,20000,0.5,0.01,62,48.493427179852155
20,20000,0.5,0.01,63,45.833916966082974
20,20000,0.5,0.01,64,61.69517244669511
20,20000,0.5,0.01,65,52.206063918224814
20,20000,0.5,0.01,66,49.507425107917385
20,20000,0.5,0.01,67,53.62007701084825
20,20000,0.5,0.01,68,58.63360048943478
20,20000,0.5,0.01,69,56.27634913964372
20,20000,0.5,0.01,70,53.777482555683164
20,20000,0.5,0.01,71,39.52773811878654
20,20000,0.5,0.01,72,56.27945321859611
20,20000,0.5,0.01,73,40.04477523538551
20,20000,0.5,0.01,74,59.43115763530916
20,20000,0.5,0.01,75,55.44238090792136
20,20000,0.5,0.01,76,62.02672194667963
20,20000,0.5,0.01,77,45.19621261542697
20,20000,0.5,0.01,78,59.25461512613879
20,20000,0.5,0.01,79,46.40970947939465
20,20000,0.5,0.01,80,62.36896813786522
20,20000,0.5,0.01,81,50.40595281195412
20,20000,0.5,0.01,82,58.62479284837792
20,20000,0.5,0.01,83,48.13329477369381
20,20000,0.5,0.01,84,48.9213812357544
20,20000,0.5,0.01,85,63.6144589048433
20,20000,0.5,0.01,86,66.47393931157993
20,20000,0.5,0.01,87,58.863932135021784
20,20000,0.5,0.01,88,49.81991998532577
20,20000,0.5,0.01,89,58.908473004838186
20,20000,0.5,0.01,90,43.30751584472871
20,20000,0.5,0.01,91,48.59749552578557
20,20000,0.5,0.01,92,42.03247228340657
20,20000,0.5,0.01,93,52.9109698453982
20,20000,0.5,0.01,94,54.06109376853264
20,20000,0.5,0.01,95,44.534883174727625
20,20000,0.5,0.01,96,54.6521009509893
20,20000,0.5,0.01,97,53.269081639101486
20,20000,0.5,0.01,98,54.124230468719155
20,20000,0.5,0.01,99,54.77733399726249
20,20000,0.5,0.01,100,51.77202747566154
20,5000,0.5,0.01,1,28.24230577304537
20,5000,0.5,0.01,2,24.743832214598108
20,5000,0.5,0.01,3,21.4703116540808
20,5000,0.5,0.01,4,29.41946719110718
20,5000,0.5,0.01,5,26.268943926748726
20,5000,0.5,0.01,6,22.379464639633806
20,5000,0.5,0.01,7,27.5506930170125
20,5000,0.5,0.01,8,30.662190361349907
20,5000,0.5,0.01,9,29.5133877675594
20,5000,0.5,0.01,10,30.12327040784877
20,5000,0.5,0.01,11,24.326306340362827
20,5000,0.5,0.01,12,25.194161789577095
20,5000,0.5,0.01,13,27.054982949677747
20,5000,0.5,0.01,14,28.654844118583394
20,5000,0.5,0.01,15,23.010289191967356
20,5000,0.5,0.01,16,33.11531192118308
20,5000,0.5,0.01,17,27.05515134684034
20,5000,0.5,0.01,18,26.401618299725794
20,5000,0.5,0.01,19,26.771568114751403
20,5000,0.5,0.01,20,31.645322489163
20,5000,0.5,0.01,21,26.194018388539053
20,5000,0.5,0.01,22,22.68584897495254
20,5000,0.5,0.01,23,34.48387748551905
20,5000,0.5,0.01,24,24.850017663200042
20,5000,0.5,0.01,25,29.0069976611153
20,5000,0.5,0.01,26,23.493825833388087
20,5000,0.5,0.01,27,29.007188143892826
20,5000,0.5,0.01,28,31.005107752551687
20,5000,0.5,0.01,29,22.89738308505953
20,5000,0.5,0.01,30,20.733698391329195
20,5000,0.5,0.01,31,38.364063374782866
20,5000,0.5,0.01,32,22.146577193453233
20,5000,0.5,0.01,33,27.980513969402107
20,5000,0.5,0.01,34,25.781553756122253
20,5000,0.5,0.01,35,27.02764580226098
20,5000,0.5,0.01,36,20.21513900751322
20,5000,0.5,0.01,37,29.25128485221709
20,5000,0.5,0.01,38,20.625003331724674
20,5000,0.5,0.01,39,21.961146283323508
20,5000,0.5,0.01,40,28.351414903877327
20,5000,0.5,0.01,41,32.92308121487343
20,5000,0.5,0.01,42,22.98680590087086
20,5000,0.5,0.01,43,30.198910813675383
20,5000,0.5,0.01,44,21.6157765597491
20,5000,0.5,0.01,45,31.568268124579205
20,5000,0.5,0.01,46,29.95452229267024
20,5000,0.5,0.01,47,28.543963126405647
20,5000,0.5,0.01,48,25.46713201488501
20,5000,0.5,0.01,49,20.496308368253363
20,5000,0.5,0.01,50,21.897732536447837
20,5000,0.5,0.01,51,24.999712943856274
20,5000,0.5,0.01,52,22.504988227117288
20,5000,0.5,0.01,53,33.06110664068142
20,5000,0.5,0.01,54,23.303064422728404
20,5000,0.5,0.01,55,23.979430989130737
20,5000,0.5,0.01,56,22.7604588510655
20,5000,0.5,0.01,57,35.91110234227857
20,5000,0.5,0.01,58,32.27031812078482
20,5000,0.5,0.01,59,28.83190909773331
20,5000,0.5,0.01,60,28.076915131837847
20,5000,0.5,0.01,61,33.11935363518016
20,5000,0.5,0.01,62,30.788525094933743
20,5000,0.5,0.01,63,28.955642611237398
20,5000,0.5,0.01,64,26.733340373075816
20,5000,0.5,0.01,65,31.029844991065232
20,5000,0.5,0.01,66,30.8443437104798
20,5000,0.5,0.01,67,31.288019297567473
20,5000,0.5,0.01,68,26.416348400747165
20,5000,0.5,0.01,69,28.799954281841188
20,5000,0.5,0.01,70,21.78126856290801
20,5000,0.5,0.01,71,18.76820947743248
20,5000,0.5,0.01,72,27.756666738900662
20,5000,0.5,0.01,73,23.90010050841778
20,5000,0.5,0.01,74,25.03401262354499
20,5000,0.5,0.01,75,29.336607806895
20,5000,0.5,0.01,76,21.068177753804413
20,5000,0.5,0.01,77,27.1877470647563
20,5000,0.5,0.01,78,28.109467015259916
20,5000,0.5,0.01,79,26.683893571833757
20,5000,0.5,0.01,80,34.15938824638941
20,5000,0.5,0.01,81,29.521281117033187
20,5000,0.5,0.01,82,22.161634473591537
20,5000,0.5,0.01,83,26.5407781065589
20,5000,0.5,0.01,84,22.733282905701657
20,5000,0.5,0.01,85,30.600082313456248
20,5000,0.5,0.01,86,22.873421282368916
20,5000,0.5,0.01,87,29.13816587029286
20,5000,0.5,0.01,88,29.462008511296652
20,5000,0.5,0.01,89,31.415730424858175
20,5000,0.5,0.01,90,29.038278467572127
20,5000,0.5,0.01,91,30.871475400335623
20,5000,0.5,0.01,92,29.101589885999637
20,5000,0.5,0.01,93,28.427703254922882
20,5000,0.5,0.01,94,21.238776970983892
20,5000,0.5,0.01,95,24.238546046514234
20,5000,0.5,0.01,96,34.33153424273203
20,5000,0.5,0.01,97,25.617243718241554
20,5000,0.5,0.01,98,28.845631942261342
20,5000,0.5,0.01,99,31.214083219793423
20,5000,0.5,0.01,100,28.588856286109717
20,50000,0.5,0.01,1,70.64733380426983
20,50000,0.5,0.01,2,86.36469930932812
20,50000,0.5,0.01,3,69.62001722174162
20,50000,0.5,0.01,4,100.79772857901249
20,50000,0.5,0.01,5,65.34365427131539
20,50000,0.5,0.01,6,87.046495892951
20,50000,0.5,0.01,7,76.37038368434443
20,50000,0.5,0.01,8,65.8748908122735
20,50000,0.5,0.01,9,85.10355613202859
20,50000,0.5,0.01,10,71.84560604791969
20,50000,0.5,0.01,11,71.80616671193286
20,50000,0.5,0.01,12,83.30868224742945
20,50000,0.5,0.01,13,84.15640929071209
20,50000,0.5,0.01,14,79.0281945156349
20,50000,0.5,0.01,15,68.29621847254126
20,50000,0.5,0.01,16,82.14809248059632
20,50000,0.5,0.01,17,73.89203083959228
20,50000,0.5,0.01,18,84.86243551279448
20,50000,0.5,0.01,19,69.32309259219315
20,50000,0.5,0.01,20,90.51129769708876
20,50000,0.5,0.01,21,87.10546560470466
20,50000,0.5,0.01,22,83.72013495782785
20,50000,0.5,0.01,23,83.80677535287988
20,50000,0.5,0.01,24,76.59292020668221
20,50000,0.5,0.01,25,77.61367439025838
20,50000,0.5,0.01,26,62.782285653602955
20,50000,0.5,0.01,27,88.42481996314591
20,50000,0.5,0.01,28,77.46833622395111
20,50000,0.5,0.01,29,75.47303239455462
20,50000,0.5,0.01,30,76.41298370634927
20,50000,0.5,0.01,31,79.28479013615802
20,50000,0.5,0.01,32,74.49485581402955
20,50000,0.5,0.01,33,79.65727084843819
20,50000,0.5,0.01,34,74.01969879231847
20,50000,0.5,0.01,35,82.47099720023527
20,50000,0.5,0.01,36,82.14674266878653
20,50000,0.5,0.01,37,83.11204216446927
20,50000,0.5,0.01,38,78.07670846361586
20,50000,0.5,0.01,39,76.07982297219279
20,50000,0.5,0.01,40,74.62036406364454
20,50000,0.5,0.01,41,69.52021724368122
20,50000,0.5,0.01,42,92.61614937482086
20,50000,0.5,0.01,43,74.7932840558608
20,50000,0.5,0.01,44,84.79173544310333
20,50000,0.5,0.01,45,79.01551817955865
20,50000,0.5,0.01,46,90.23532651726751
20,50000,0.5,0.01,47,86.80495258598009
20,50000,0.5,0.01,48,83.95608910483989
20,50000,0.5,0.01,49,85.77746723951854
20,50000,0.5,0.01,50,78.63357597468503
20,50000,0.5,0.01,51,79.35543998830668
20,50000,0.5,0.01,52,93.18487175580992
20,50000,0.5,0.01,53,80.26257345062632
20,50000,0.5,0.01,54,78.56389945695457
20,50000,0.5,0.01,55,72.89364994913541
20,50000,0.5,0.01,56,74.83164099971688
20,50000,0.5,0.01,57,83.36811893095728
20,50000,0.5,0.01,58,89.74582885929074
20,50000,0.5,0.01,59,79.13737073611215
20,50000,0.5,0.01,60,63.74169768027704
20,50000,0.5,0.01,61,85.42486758806893
20,50000,0.5,0.01,62,66.36347086381514
20,50000,0.5,0.01,63,85.13557089135061
20,50000,0.5,0.01,64,78.09064731760745
20,50000,0.5,0.01,65,92.74777836541648
20,50000,0.5,0.01,66,79.82714231708496
20,50000,0.5,0.01,67,79.29658433469227
20,50000,0.5,0.01,68,79.38057941929813
20,50000,0.5,0.01,69,79.43458766840101
20,50000,0.5,0.01,70,76.87081476257865
20,50000,0.5,0.01,71,79.06940063202295
20,50000,0.5,0.01,72,80.69949377083795
20,50000,0.5,0.01,73,76.58675715965445
20,50000,0.5,0.01,74,80.22150150887464
20,50000,0.5,0.01,75,79.7889285280376
20,50000,0.5,0.01,76,81.83126945447889
20,50000,0.5,0.01,77,78.84735065547176
20,50000,0.5,0.01,78,79.38107326593243
20,50000,0.5,0.01,79,77.85860806804595
20,50000,0.5,0.01,80,50.99944175959424
20,50000,0.5,0.01,81,66.32960388959944
20,50000,0.5,0.01,82,79.34638855480694
20,50000,0.5,0.01,83,69.90433847796513
20,50000,0.5,0.01,84,66.41744379843374
20,50000,0.5,0.01,85,82.03077108510442
20,50000,0.5,0.01,86,76.20606915486412
20,50000,0.5,0.01,87,81.84378908341853
20,50000,0.5,0.01,88,83.264316552761
20,50000,0.5,0.01,89,63.77711276944879
20,50000,0.5,0.01,90,69.13609274708742
20,50000,0.5,0.01,91,80.03088797975568
20,50000,0.5,0.01,92,69.04363690395601
20,50000,0.5,0.01,93,72.06443784088057
20,50000,0.5,0.01,94,73.8431562947142
20,50000,0.5,0.01,95,79.40478757703936
20,50000,0.5,0.01,96,84.30896194169573
